id_venda;cod_cliente;nom_cliente;cod_vendedor;nom_vendedor;cod_cidade;nom_cidade;cod_produto;Nom_produto;cod_marca;Nom_marca;cod_departamento;nom_departamento;cod_gerencia;nom_gerencia;Ano_venda;Mes_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota;Latitude;Longitude
3459;3;Renato Russo;2;Márcio Barroso;4;Bagdá;10;Papel A4;8;FABER CASTELL;6;Papelaria;3;Eletro Eletrônico;2014;10;20;20/10/2014;3;2.15;439;48866667;2333333
3460;5;Edson Arantes;12;Marilia Cardoso;3;Roma;1;TV;3;DELL;1;Eletrodomestico;2;papelaria/cosmético;2015;10;25;25/10/2015;3;25.15;1069;36668333;116997222
3461;2;Benito de Paula;7;João Oliveira;5;Budapeste;11;Caneta ;8;FABER CASTELL;1;Papelaria;2;papelaria/cosmético;2014;6;18;18/06/2014;2;0.5;1049;373325;114701389
3462;3;Renato Russo;5;Maria Braga;2;Nova Iorque;17;Aparalho de Barbear Elétrico;2;MICROSOFT;6;Eletrodomestico;4;Casa e Decoração;2015;11;14;14/11/2015;3;1075;1051;38912222;121602222
3463;1;João do Pulo;4;Daniela Matos;3;Roma;1;TV;3;DELL;3;Eletrodomestico;3;Eletro Eletrônico;2015;3;6;06/03/2015;3;25.15;431;29763056;-95363056
3464;4;Tom Jobim;1;Claudio Silva;1;Salvador;11;Caneta ;8;FABER CASTELL;5;Papelaria;3;Eletro Eletrônico;2015;3;11;11/03/2015;2;0.5;732;-26205171;28049815
3465;1;João do Pulo;5;Maria Braga;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;1;Informática;4;Casa e Decoração;2014;7;26;26/07/2014;3;52.9;294;625184;-75563591
3466;5;Edson Arantes;7;João Oliveira;5;Budapeste;1;TV;3;DELL;5;Eletrodomestico;1;Tecnologia;2015;4;10;10/04/2015;2;25.15;411;36763056;3050556
3467;2;Benito de Paula;2;Márcio Barroso;5;Budapeste;13;Estojo;7;TILIBRA;2;Papelaria;1;Tecnologia;2015;10;19;19/10/2015;1;3.2;1028;41316667;6925
3468;5;Edson Arantes;4;Daniela Matos;4;Bagdá;12;Borracha;7;TILIBRA;6;Papelaria;3;Eletro Eletrônico;2014;7;26;26/07/2014;3;5.3;1366;15588056;32534167
3469;6;Reginaldo Rossi;5;Maria Braga;5;Budapeste;13;Estojo;7;TILIBRA;3;Papelaria;1;Tecnologia;2015;3;16;16/03/2015;3;3.2;186;555;-216667
3470;6;Reginaldo Rossi;1;Claudio Silva;3;Roma;19;Fogão;13;BRASTEMP;4;Eletrodomestico;4;Casa e Decoração;2014;1;6;06/01/2014;1;1500;19;-2166667;-799
3471;4;Tom Jobim;8;Márcia Brito;5;Budapeste;1;TV;3;DELL;3;Eletrodomestico;4;Casa e Decoração;2014;9;7;07/09/2014;1;25.15;1305;10631667;-71640556
3472;1;João do Pulo;3;Issac Palmeiras;1;Salvador;19;Fogão;13;BRASTEMP;5;Eletrodomestico;4;Casa e Decoração;2015;4;14;14/04/2015;1;1500;44;34013784;-6844268
3473;4;Tom Jobim;9;Diego Santos;5;Budapeste;10;Papel A4;8;FABER CASTELL;3;Papelaria;3;Eletro Eletrônico;2015;5;14;14/05/2015;3;2.15;1182;43850833;126560278
3474;4;Tom Jobim;3;Issac Palmeiras;2;Nova Iorque;8;Telefone Sem Fio;5;SAMSUNG;1;Eletrodomestico;1;Tecnologia;2014;1;6;06/01/2014;3;875;640;3029365;120161419
3475;3;Renato Russo;3;Issac Palmeiras;2;Nova Iorque;17;Aparalho de Barbear Elétrico;2;MICROSOFT;1;Eletrodomestico;1;Tecnologia;2015;3;26;26/03/2015;2;1075;159;44433333;261
3476;5;Edson Arantes;5;Maria Braga;5;Budapeste;23;Sofá;14;DA CASA;5;Eletrodomestico;3;Eletro Eletrônico;2015;10;11;11/10/2015;1;300;851;2855;115933333
3477;2;Benito de Paula;7;João Oliveira;4;Bagdá;18;Xbox ;12;ELETROLUX;4;Informática;2;papelaria/cosmético;2015;2;12;12/02/2015;2;850;207;9509167;-13712222
3478;6;Reginaldo Rossi;4;Daniela Matos;5;Budapeste;23;Sofá;14;DA CASA;6;Eletrodomestico;2;papelaria/cosmético;2015;11;18;18/11/2015;2;300;276;-2747101;153024292
3479;5;Edson Arantes;6;Rodrigo Machado;4;Bagdá;19;Fogão;13;BRASTEMP;1;Eletrodomestico;3;Eletro Eletrônico;2014;8;3;03/08/2014;1;1500;1464;4925;-123133333
3480;4;Tom Jobim;12;Marilia Cardoso;5;Budapeste;10;Papel A4;8;FABER CASTELL;4;Papelaria;4;Casa e Decoração;2014;7;19;19/07/2014;1;2.15;467;22716667;75833333
3481;3;Renato Russo;10;Danilo Barreto;2;Nova Iorque;8;Telefone Sem Fio;5;SAMSUNG;1;Eletrodomestico;2;papelaria/cosmético;2014;5;13;13/05/2014;1;875;815;105;-66916667
3482;1;João do Pulo;7;João Oliveira;1;Salvador;23;Sofá;14;DA CASA;2;Eletrodomestico;1;Tecnologia;2014;4;4;04/04/2014;3;300;744;19601111;-990525
3483;2;Benito de Paula;9;Diego Santos;5;Budapeste;5;Computador;4;IBM;1;Informática;4;Casa e Decoração;2015;4;8;08/04/2015;3;2125.99;1050;35685;139751389
3484;3;Renato Russo;1;Claudio Silva;1;Salvador;13;Estojo;7;TILIBRA;6;Papelaria;3;Eletro Eletrônico;2015;11;6;06/11/2015;1;3.2;358;31045556;121399722
3485;2;Benito de Paula;2;Márcio Barroso;4;Bagdá;15;Baton;10;BOTICARIO;1;cosmético;4;Casa e Decoração;2014;11;9;09/11/2014;2;98.5;1330;18975;72825833
3486;1;João do Pulo;6;Rodrigo Machado;5;Budapeste;11;Caneta ;8;FABER CASTELL;4;Papelaria;1;Tecnologia;2014;10;28;28/10/2014;3;0.5;430;249056;670822
3487;6;Reginaldo Rossi;12;Marilia Cardoso;1;Salvador;13;Estojo;7;TILIBRA;3;Papelaria;1;Tecnologia;2014;7;22;22/07/2014;3;3.2;394;28666667;77216667
3488;1;João do Pulo;6;Rodrigo Machado;3;Roma;23;Sofá;14;DA CASA;5;Eletrodomestico;3;Eletro Eletrônico;2015;3;16;16/03/2015;1;300;337;286;772
3489;4;Tom Jobim;3;Issac Palmeiras;5;Budapeste;12;Borracha;7;TILIBRA;2;Papelaria;3;Eletro Eletrônico;2015;9;27;27/09/2015;3;5.3;909;146042;1209822
3490;1;João do Pulo;1;Claudio Silva;1;Salvador;13;Estojo;7;TILIBRA;6;Papelaria;3;Eletro Eletrônico;2015;12;14;14/12/2015;2;3.2;1451;55752222;37615556
3491;1;João do Pulo;11;Filipe Almeida;1;Salvador;23;Sofá;14;DA CASA;5;Eletrodomestico;1;Tecnologia;2014;3;25;25/03/2014;3;300;582;375985;1269783
3492;2;Benito de Paula;12;Marilia Cardoso;4;Bagdá;8;Telefone Sem Fio;5;SAMSUNG;3;Eletrodomestico;1;Tecnologia;2014;9;23;23/09/2014;1;875;426;-23473293;-46665803
3493;2;Benito de Paula;1;Claudio Silva;2;Nova Iorque;7;Celular 4Gb;5;SAMSUNG;3;Informática;3;Eletro Eletrônico;2015;10;1;01/10/2015;3;52.9;1488;41018611;28964722
3494;6;Reginaldo Rossi;1;Claudio Silva;3;Roma;4;Monitor;4;IBM;5;Informática;4;Casa e Decoração;2014;7;13;13/07/2014;3;1300;735;6453056;3395833
3495;4;Tom Jobim;2;Márcio Barroso;3;Roma;4;Monitor;4;IBM;4;Informática;4;Casa e Decoração;2014;3;2;02/03/2014;2;1300;340;19434167;-99138611
3496;5;Edson Arantes;12;Marilia Cardoso;5;Budapeste;21;microondas;14;DA CASA;2;Eletrodomestico;1;Tecnologia;2014;8;26;26/08/2014;1;2100;1011;-6174444;106829444
3497;5;Edson Arantes;6;Rodrigo Machado;3;Roma;1;TV;3;DELL;6;Eletrodomestico;1;Tecnologia;2015;11;23;23/11/2015;2;25.15;282;40714167;-74006389
3498;1;João do Pulo;1;Claudio Silva;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;1;Informática;1;Tecnologia;2015;1;5;05/01/2015;3;12.25;718;-43;153
3499;6;Reginaldo Rossi;2;Márcio Barroso;5;Budapeste;1;TV;3;DELL;1;Eletrodomestico;2;papelaria/cosmético;2014;6;28;28/06/2014;2;25.15;682;3005;3125
3500;3;Renato Russo;10;Danilo Barreto;3;Roma;2;Mouse;2;MICROSOFT;6;Informática;3;Eletro Eletrônico;2014;9;4;04/09/2014;1;25.9;1211;-1205;-7705
3501;5;Edson Arantes;5;Maria Braga;4;Bagdá;23;Sofá;14;DA CASA;4;Eletrodomestico;4;Casa e Decoração;2015;1;2;02/01/2015;2;300;1410;39928889;116388333
3502;2;Benito de Paula;11;Filipe Almeida;2;Nova Iorque;16;Perfume;11;PHILIPS;4;cosmético;3;Eletro Eletrônico;2015;9;3;03/09/2015;2;135;33;51514125;-93689
3503;3;Renato Russo;4;Daniela Matos;2;Nova Iorque;11;Caneta ;8;FABER CASTELL;4;Papelaria;4;Casa e Decoração;2015;4;1;01/04/2015;3;0.5;798;4649178;-74062827
3504;3;Renato Russo;3;Issac Palmeiras;3;Roma;7;Celular 4Gb;5;SAMSUNG;2;Informática;1;Tecnologia;2015;12;22;22/12/2015;3;52.9;1042;23723056;90408611
3505;5;Edson Arantes;12;Marilia Cardoso;2;Nova Iorque;15;Baton;10;BOTICARIO;4;cosmético;4;Casa e Decoração;2015;11;17;17/11/2015;1;98.5;1076;31549722;74343611
3506;2;Benito de Paula;10;Danilo Barreto;1;Salvador;14;Classificador;9;AVON;4;Papelaria;3;Eletro Eletrônico;2015;3;10;10/03/2015;3;25;546;-229;-43233333
3507;4;Tom Jobim;5;Maria Braga;1;Salvador;16;Perfume;11;PHILIPS;2;cosmético;4;Casa e Decoração;2015;11;6;06/11/2015;3;135;750;33338611;44393889
3508;4;Tom Jobim;4;Daniela Matos;4;Bagdá;11;Caneta ;8;FABER CASTELL;4;Papelaria;3;Eletro Eletrônico;2015;1;4;04/01/2015;1;0.5;400;13753979;100501444
3509;6;Reginaldo Rossi;10;Danilo Barreto;2;Nova Iorque;21;microondas;14;DA CASA;3;Eletrodomestico;1;Tecnologia;2014;4;11;11/04/2014;1;2100;177;12983333;77583333
3510;5;Edson Arantes;7;João Oliveira;1;Salvador;16;Perfume;11;PHILIPS;2;cosmético;4;Casa e Decoração;2015;4;1;01/04/2015;3;135;412;-3345;-70666667
3511;3;Renato Russo;9;Diego Santos;3;Roma;19;Fogão;13;BRASTEMP;2;Eletrodomestico;3;Eletro Eletrônico;2014;11;1;01/11/2014;2;1500;61;22569722;88369722
3512;5;Edson Arantes;7;João Oliveira;4;Bagdá;13;Estojo;7;TILIBRA;6;Papelaria;2;papelaria/cosmético;2014;7;4;04/07/2014;3;3.2;835;43666667;-79416667
3513;5;Edson Arantes;12;Marilia Cardoso;4;Bagdá;8;Telefone Sem Fio;5;SAMSUNG;2;Eletrodomestico;2;papelaria/cosmético;2015;1;10;10/01/2015;2;875;1325;16783333;96166667
3514;4;Tom Jobim;3;Issac Palmeiras;4;Bagdá;22;Mesa;14;DA CASA;4;Eletrodomestico;3;Eletro Eletrônico;2014;6;27;27/06/2014;3;1600;667;-33861481;151205475
3515;6;Reginaldo Rossi;6;Rodrigo Machado;4;Bagdá;8;Telefone Sem Fio;5;SAMSUNG;2;Eletrodomestico;1;Tecnologia;2014;12;12;12/12/2014;3;875;1439;13083333;80283333
3516;1;João do Pulo;12;Marilia Cardoso;2;Nova Iorque;15;Baton;10;BOTICARIO;5;cosmético;4;Casa e Decoração;2014;5;16;16/05/2014;1;98.5;827;30580125;114273405
3517;3;Renato Russo;1;Claudio Silva;4;Bagdá;2;Mouse;2;MICROSOFT;3;Informática;2;papelaria/cosmético;2015;2;23;23/02/2015;3;25.9;380;59894444;30264167
3518;5;Edson Arantes;7;João Oliveira;5;Budapeste;5;Computador;4;IBM;1;Informática;4;Casa e Decoração;2014;2;18;18/02/2014;2;2125.99;1486;29562778;106552778
3519;1;João do Pulo;1;Claudio Silva;3;Roma;17;Aparalho de Barbear Elétrico;2;MICROSOFT;3;Eletrodomestico;4;Casa e Decoração;2015;2;1;01/02/2015;2;1075;365;34258333;108928611
3520;5;Edson Arantes;10;Danilo Barreto;2;Nova Iorque;23;Sofá;14;DA CASA;2;Eletrodomestico;3;Eletro Eletrônico;2015;8;21;21/08/2015;1;300;1443;30666667;104066667
3521;3;Renato Russo;6;Rodrigo Machado;2;Nova Iorque;22;Mesa;14;DA CASA;4;Eletrodomestico;4;Casa e Decoração;2014;11;7;07/11/2014;1;1600;1277;34052222;-118242778
3522;3;Renato Russo;9;Diego Santos;3;Roma;10;Papel A4;8;FABER CASTELL;4;Papelaria;2;papelaria/cosmético;2015;2;4;04/02/2015;3;2.15;498;31198056;29919167
3523;4;Tom Jobim;1;Claudio Silva;1;Salvador;5;Computador;4;IBM;6;Informática;1;Tecnologia;2015;9;10;10/09/2015;3;2125.99;1242;39142222;117176667
3524;1;João do Pulo;3;Issac Palmeiras;3;Roma;13;Estojo;7;TILIBRA;1;Papelaria;4;Casa e Decoração;2014;2;1;01/02/2014;1;3.2;801;-37813938;144963425
3525;5;Edson Arantes;6;Rodrigo Machado;5;Budapeste;20;Geladeira;12;ELETROLUX;3;Eletrodomestico;2;papelaria/cosmético;2014;10;25;25/10/2014;3;350;1309;23033333;72616667
3526;5;Edson Arantes;10;Danilo Barreto;4;Bagdá;10;Papel A4;8;FABER CASTELL;3;Papelaria;3;Eletro Eletrônico;2015;9;15;15/09/2015;3;2.15;1091;5309657;-4012656
3527;2;Benito de Paula;11;Filipe Almeida;3;Roma;4;Monitor;4;IBM;1;Informática;4;Casa e Decoração;2014;6;4;04/06/2014;1;1300;370;11994354;8513807
3528;6;Reginaldo Rossi;12;Marilia Cardoso;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;4;Informática;2;papelaria/cosmético;2015;1;19;19/01/2015;3;12.25;1324;33592779;-7619157
3529;4;Tom Jobim;11;Filipe Almeida;4;Bagdá;10;Papel A4;8;FABER CASTELL;5;Papelaria;1;Tecnologia;2014;1;24;24/01/2014;3;2.15;822;17375278;78474444
3530;2;Benito de Paula;3;Issac Palmeiras;5;Budapeste;3;Teclado;1;APPLE;4;Informática;3;Eletro Eletrônico;2015;10;17;17/10/2015;1;342.09;599;7387778;3896389
3531;6;Reginaldo Rossi;7;João Oliveira;1;Salvador;20;Geladeira;12;ELETROLUX;3;Eletrodomestico;4;Casa e Decoração;2015;11;16;16/11/2015;1;350;1381;1293056;103855833
3532;2;Benito de Paula;12;Marilia Cardoso;1;Salvador;2;Mouse;2;MICROSOFT;2;Informática;1;Tecnologia;2014;11;4;04/11/2014;1;25.9;1090;39911652;32840305
3533;1;João do Pulo;7;João Oliveira;2;Nova Iorque;18;Xbox ;12;ELETROLUX;2;Informática;3;Eletro Eletrônico;2015;4;28;28/04/2015;2;850;389;41792222;123432778
3534;5;Edson Arantes;2;Márcio Barroso;1;Salvador;16;Perfume;11;PHILIPS;6;cosmético;4;Casa e Decoração;2014;7;3;03/07/2014;3;135;1311;24653664;4671522
3535;5;Edson Arantes;6;Rodrigo Machado;5;Budapeste;13;Estojo;7;TILIBRA;1;Papelaria;1;Tecnologia;2015;10;12;12/10/2015;2;3.2;1440;1075;106666667
3536;3;Renato Russo;3;Issac Palmeiras;3;Roma;17;Aparalho de Barbear Elétrico;2;MICROSOFT;5;Eletrodomestico;4;Casa e Decoração;2014;2;24;24/02/2014;3;1075;792;-33925839;18423218
3537;5;Edson Arantes;9;Diego Santos;5;Budapeste;1;TV;3;DELL;1;Eletrodomestico;3;Eletro Eletrônico;2015;1;16;16/01/2015;2;25.15;1182;52516667;134
3538;3;Renato Russo;11;Filipe Almeida;5;Budapeste;23;Sofá;14;DA CASA;5;Eletrodomestico;3;Eletro Eletrônico;2014;11;2;02/11/2014;3;300;699;455;-73583333
3539;3;Renato Russo;1;Claudio Silva;1;Salvador;21;microondas;14;DA CASA;5;Eletrodomestico;3;Eletro Eletrônico;2014;8;11;11/08/2014;1;2100;333;4575;12665
3540;4;Tom Jobim;2;Márcio Barroso;4;Bagdá;4;Monitor;4;IBM;1;Informática;1;Tecnologia;2014;10;17;17/10/2014;2;1300;433;23116667;11325
3541;4;Tom Jobim;11;Filipe Almeida;5;Budapeste;17;Aparalho de Barbear Elétrico;2;MICROSOFT;1;Eletrodomestico;2;papelaria/cosmético;2015;3;5;05/03/2015;3;1075;391;-29857896;31029198
3542;4;Tom Jobim;10;Danilo Barreto;4;Bagdá;23;Sofá;14;DA CASA;2;Eletrodomestico;1;Tecnologia;2014;4;23;23/04/2014;2;300;1451;40408566;-369222
3543;3;Renato Russo;4;Daniela Matos;5;Budapeste;17;Aparalho de Barbear Elétrico;2;MICROSOFT;5;Eletrodomestico;3;Eletro Eletrônico;2014;12;12;12/12/2014;1;1075;2;32061667;118777778
3544;5;Edson Arantes;2;Márcio Barroso;2;Nova Iorque;12;Borracha;7;TILIBRA;1;Papelaria;4;Casa e Decoração;2014;8;21;21/08/2014;3;5.3;1059;34516667;69183333
3545;3;Renato Russo;2;Márcio Barroso;1;Salvador;8;Telefone Sem Fio;5;SAMSUNG;4;Eletrodomestico;4;Casa e Decoração;2014;5;4;04/05/2014;2;875;605;18533333;73866667
3546;3;Renato Russo;11;Filipe Almeida;4;Bagdá;16;Perfume;11;PHILIPS;3;cosmético;1;Tecnologia;2014;9;16;16/09/2014;2;135;482;20966667;729
3547;6;Reginaldo Rossi;4;Daniela Matos;3;Roma;5;Computador;4;IBM;4;Informática;4;Casa e Decoração;2015;9;16;16/09/2015;2;2125.99;825;4185;-8765
3548;5;Edson Arantes;3;Issac Palmeiras;4;Bagdá;1;TV;3;DELL;3;Eletrodomestico;3;Eletro Eletrônico;2014;7;15;15/07/2014;2;25.15;827;26466667;8035
3549;3;Renato Russo;2;Márcio Barroso;3;Roma;11;Caneta ;8;FABER CASTELL;1;Papelaria;1;Tecnologia;2014;7;12;12/07/2014;2;0.5;1299;15636111;32437222
3550;2;Benito de Paula;4;Daniela Matos;5;Budapeste;10;Papel A4;8;FABER CASTELL;5;Papelaria;1;Tecnologia;2014;9;1;01/09/2014;3;2.15;1233;-8836804;13233174
3551;3;Renato Russo;5;Maria Braga;4;Bagdá;11;Caneta ;8;FABER CASTELL;1;Papelaria;2;papelaria/cosmético;2015;7;1;01/07/2015;1;0.5;454;9024325;38749226
3552;2;Benito de Paula;9;Diego Santos;4;Bagdá;21;microondas;14;DA CASA;2;Eletrodomestico;4;Casa e Decoração;2014;7;9;09/07/2014;1;2100;319;-1283333;36816667
3553;1;João do Pulo;9;Diego Santos;5;Budapeste;11;Caneta ;8;FABER CASTELL;3;Papelaria;3;Eletro Eletrônico;2014;2;7;07/02/2014;2;0.5;1194;37726944;112470833
3554;3;Renato Russo;9;Diego Santos;1;Salvador;20;Geladeira;12;ELETROLUX;4;Eletrodomestico;4;Casa e Decoração;2014;6;7;07/06/2014;2;350;636;26916667;75816667
3555;1;João do Pulo;9;Diego Santos;4;Bagdá;16;Perfume;11;PHILIPS;1;cosmético;1;Tecnologia;2014;3;14;14/03/2014;1;135;1362;-12983333;-38516667
3556;4;Tom Jobim;2;Márcio Barroso;5;Budapeste;11;Caneta ;8;FABER CASTELL;5;Papelaria;3;Eletro Eletrônico;2015;7;10;10/07/2015;1;0.5;270;14670833;-17438056
3557;1;João do Pulo;6;Rodrigo Machado;4;Bagdá;13;Estojo;7;TILIBRA;1;Papelaria;1;Tecnologia;2015;8;5;05/08/2015;3;3.2;377;-68;39283333
3558;2;Benito de Paula;3;Issac Palmeiras;5;Budapeste;6;Notebook ;5;SAMSUNG;2;Informática;2;papelaria/cosmético;2015;9;6;06/09/2015;1;550;175;419;12483333
3559;1;João do Pulo;2;Márcio Barroso;1;Salvador;16;Perfume;11;PHILIPS;2;cosmético;2;papelaria/cosmético;2014;1;9;09/01/2014;1;135;104;2066667;45366667
3560;3;Renato Russo;12;Marilia Cardoso;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;6;Eletrodomestico;4;Casa e Decoração;2015;11;22;22/11/2015;3;1075;1184;21516944;39219167
3561;2;Benito de Paula;2;Márcio Barroso;1;Salvador;1;TV;3;DELL;4;Eletrodomestico;1;Tecnologia;2015;8;10;10/08/2015;3;25.15;1239;4388;125322778
3562;5;Edson Arantes;1;Claudio Silva;1;Salvador;15;Baton;10;BOTICARIO;5;cosmético;1;Tecnologia;2014;12;22;22/12/2014;2;98.5;785;25039167;121525
3563;5;Edson Arantes;5;Maria Braga;2;Nova Iorque;8;Telefone Sem Fio;5;SAMSUNG;3;Eletrodomestico;4;Casa e Decoração;2014;6;16;16/06/2014;2;875;1089;50433333;30516667
3564;1;João do Pulo;7;João Oliveira;3;Roma;1;TV;3;DELL;4;Eletrodomestico;3;Eletro Eletrônico;2015;10;10;10/10/2015;3;25.15;458;31416667;73083333
3565;1;João do Pulo;3;Issac Palmeiras;4;Bagdá;13;Estojo;7;TILIBRA;6;Papelaria;4;Casa e Decoração;2015;8;5;05/08/2015;2;3.2;706;38412726;27138376
3566;4;Tom Jobim;6;Rodrigo Machado;3;Roma;13;Estojo;7;TILIBRA;5;Papelaria;2;papelaria/cosmético;2015;2;10;10/02/2015;1;3.2;290;2685;80916667
3567;1;João do Pulo;1;Claudio Silva;1;Salvador;23;Sofá;14;DA CASA;3;Eletrodomestico;4;Casa e Decoração;2015;10;23;23/10/2015;1;300;1443;30008611;31212222
3568;2;Benito de Paula;9;Diego Santos;2;Nova Iorque;12;Borracha;7;TILIBRA;1;Papelaria;4;Casa e Decoração;2014;12;20;20/12/2014;2;5.3;1013;-3316667;-41416667
3569;2;Benito de Paula;11;Filipe Almeida;5;Budapeste;13;Estojo;7;TILIBRA;1;Papelaria;4;Casa e Decoração;2015;7;16;16/07/2015;3;3.2;810;3437222;-765225
3570;4;Tom Jobim;12;Marilia Cardoso;5;Budapeste;7;Celular 4Gb;5;SAMSUNG;5;Informática;3;Eletro Eletrônico;2014;12;28;28/12/2014;2;52.9;404;-7249167;112750833
3571;4;Tom Jobim;2;Márcio Barroso;4;Bagdá;4;Monitor;4;IBM;1;Informática;1;Tecnologia;2014;2;20;20/02/2014;2;1300;1418;-19916667;-43933333
3572;1;João do Pulo;12;Marilia Cardoso;3;Roma;17;Aparalho de Barbear Elétrico;2;MICROSOFT;1;Eletrodomestico;2;papelaria/cosmético;2014;2;15;15/02/2014;3;1075;457;36297;596062
3573;4;Tom Jobim;4;Daniela Matos;2;Nova Iorque;6;Notebook ;5;SAMSUNG;6;Informática;3;Eletro Eletrônico;2015;3;17;17/03/2015;1;550;1388;2115;791
3574;4;Tom Jobim;8;Márcia Brito;5;Budapeste;2;Mouse;2;MICROSOFT;2;Informática;2;papelaria/cosmético;2015;7;25;25/07/2015;1;25.9;1165;-17817778;31044722
3575;6;Reginaldo Rossi;9;Diego Santos;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;2;Informática;3;Eletro Eletrônico;2014;11;4;04/11/2014;2;12.25;72;-15783333;-47916667
3576;2;Benito de Paula;3;Issac Palmeiras;2;Nova Iorque;10;Papel A4;8;FABER CASTELL;2;Papelaria;1;Tecnologia;2015;5;2;02/05/2015;3;2.15;52;18466667;-699
3577;2;Benito de Paula;5;Maria Braga;1;Salvador;6;Notebook ;5;SAMSUNG;5;Informática;4;Casa e Decoração;2014;6;13;13/06/2014;3;550;840;35180198;136906739
3578;6;Reginaldo Rossi;5;Maria Braga;3;Roma;18;Xbox ;12;ELETROLUX;2;Informática;2;papelaria/cosmético;2014;8;24;24/08/2014;2;850;1210;36202778;37158611
3579;3;Renato Russo;8;Márcia Brito;3;Roma;9;Celular  8GB;8;FABER CASTELL;1;Informática;2;papelaria/cosmético;2014;2;14;14/02/2014;2;12.25;238;48866667;2333333
3580;2;Benito de Paula;12;Marilia Cardoso;4;Bagdá;21;microondas;14;DA CASA;2;Eletrodomestico;3;Eletro Eletrônico;2014;10;10;10/10/2014;3;2100;585;36668333;116997222
3581;4;Tom Jobim;1;Claudio Silva;5;Budapeste;19;Fogão;13;BRASTEMP;3;Eletrodomestico;1;Tecnologia;2015;1;22;22/01/2015;1;1500;1471;373325;114701389
3582;5;Edson Arantes;8;Márcia Brito;5;Budapeste;2;Mouse;2;MICROSOFT;4;Informática;3;Eletro Eletrônico;2015;6;25;25/06/2015;3;25.9;867;38912222;121602222
3583;3;Renato Russo;8;Márcia Brito;3;Roma;2;Mouse;2;MICROSOFT;5;Informática;2;papelaria/cosmético;2015;1;10;10/01/2015;3;25.9;380;29763056;-95363056
3584;6;Reginaldo Rossi;7;João Oliveira;5;Budapeste;4;Monitor;4;IBM;1;Informática;2;papelaria/cosmético;2014;9;10;10/09/2014;1;1300;1341;-26205171;28049815
3585;2;Benito de Paula;7;João Oliveira;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;2;Informática;4;Casa e Decoração;2014;1;28;28/01/2014;2;12.25;176;625184;-75563591
3586;2;Benito de Paula;3;Issac Palmeiras;4;Bagdá;22;Mesa;14;DA CASA;1;Eletrodomestico;1;Tecnologia;2015;7;1;01/07/2015;1;1600;483;36763056;3050556
3587;2;Benito de Paula;11;Filipe Almeida;3;Roma;18;Xbox ;12;ELETROLUX;3;Informática;2;papelaria/cosmético;2014;5;12;12/05/2014;1;850;361;41316667;6925
3588;6;Reginaldo Rossi;12;Marilia Cardoso;1;Salvador;14;Classificador;9;AVON;1;Papelaria;4;Casa e Decoração;2014;6;12;12/06/2014;1;25;1395;15588056;32534167
3589;5;Edson Arantes;7;João Oliveira;4;Bagdá;17;Aparalho de Barbear Elétrico;2;MICROSOFT;3;Eletrodomestico;1;Tecnologia;2015;4;17;17/04/2015;3;1075;1433;555;-216667
3590;6;Reginaldo Rossi;1;Claudio Silva;1;Salvador;7;Celular 4Gb;5;SAMSUNG;6;Informática;2;papelaria/cosmético;2015;1;14;14/01/2015;3;52.9;1136;-2166667;-799
3591;1;João do Pulo;10;Danilo Barreto;3;Roma;18;Xbox ;12;ELETROLUX;2;Informática;3;Eletro Eletrônico;2014;5;11;11/05/2014;3;850;1192;10631667;-71640556
3592;2;Benito de Paula;5;Maria Braga;4;Bagdá;21;microondas;14;DA CASA;4;Eletrodomestico;2;papelaria/cosmético;2015;10;25;25/10/2015;1;2100;1007;34013784;-6844268
3593;4;Tom Jobim;11;Filipe Almeida;4;Bagdá;1;TV;3;DELL;4;Eletrodomestico;2;papelaria/cosmético;2014;6;4;04/06/2014;3;25.15;1280;43850833;126560278
3594;2;Benito de Paula;7;João Oliveira;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;6;Informática;3;Eletro Eletrônico;2014;7;20;20/07/2014;2;12.25;1375;3029365;120161419
3595;6;Reginaldo Rossi;11;Filipe Almeida;1;Salvador;21;microondas;14;DA CASA;2;Eletrodomestico;2;papelaria/cosmético;2014;11;5;05/11/2014;2;2100;393;44433333;261
3596;1;João do Pulo;4;Daniela Matos;1;Salvador;12;Borracha;7;TILIBRA;2;Papelaria;1;Tecnologia;2015;4;20;20/04/2015;2;5.3;123;2855;115933333
3597;6;Reginaldo Rossi;8;Márcia Brito;2;Nova Iorque;9;Celular  8GB;8;FABER CASTELL;3;Informática;1;Tecnologia;2014;12;8;08/12/2014;2;12.25;1404;9509167;-13712222
3598;3;Renato Russo;11;Filipe Almeida;1;Salvador;12;Borracha;7;TILIBRA;4;Papelaria;3;Eletro Eletrônico;2015;3;3;03/03/2015;2;5.3;1113;-2747101;153024292
3599;5;Edson Arantes;2;Márcio Barroso;3;Roma;9;Celular  8GB;8;FABER CASTELL;4;Informática;1;Tecnologia;2015;12;15;15/12/2015;2;12.25;867;4925;-123133333
